"id","moxifloxacin"
"ERR2513444",NA
"ERR2513445",NA
"ERR2513446",NA
"ERR2513447",NA
"ERR2513448",NA
"ERR2513449",NA
"ERR2513450",NA
"SRR6045482",NA
"ERR2513451",NA
"ERR2513452",NA
"ERR2513453",NA
"ERR2513454",NA
"ERR2513455",NA
"ERR2513456",NA
"ERR2513457",NA
"SRR6046454",NA
"ERR2513458",NA
"ERR2513459",NA
"ERR2513460",NA
"ERR2513461",NA
"ERR2513462",NA
"ERR2513463",NA
"ERR2513387",NA
"ERR2513465",NA
"ERR2513466",NA
"SRR6045872",NA
"ERR2513467",NA
"SRR6045415",NA
"ERR2513468",NA
"ERR2513469",NA
"ERR2513470",NA
"ERR2513471",NA
"SRR6046332",NA
"SRR6046150",NA
"ERR2513472",NA
"SRR6044983",NA
"ERR2513473",NA
"ERR2513474",NA
"SRR6045425",NA
"ERR2513475",NA
"ERR2513476",NA
"ERR2513477",NA
"ERR2513478",NA
"SRR6045523",NA
"ERR2513479",NA
"ERR2513480",NA
"ERR2513481",NA
"ERR2513482",NA
"ERR2513483",NA
"ERR2513484",NA
"SRR6045907",NA
"ERR2513485",NA
"ERR2513486",NA
"ERR2513487",NA
"ERR2513488",NA
"SRR6046792",NA
"SRR6045350",NA
"ERR2513489",NA
"ERR2513490",NA
"SRR6045423",NA
"ERR2513491",NA
"ERR2513492",NA
"ERR2513493",NA
"ERR2513494",NA
"ERR2513495",NA
"ERR2513496",NA
"ERR2513497",NA
"ERR2513498",NA
"ERR2513499",NA
"ERR2513500",NA
"ERR2513501",NA
"ERR2513502",NA
"ERR2513503",NA
"ERR2513504",NA
"ERR2513505",NA
"SRR6046534",NA
"ERR2513506",NA
"ERR2513507",NA
"ERR2513508",NA
"ERR2513509",NA
"ERR2513510",NA
"ERR2513511",NA
"SRR6045576",NA
"ERR2513512",NA
"SRR3675440",NA
"ERR2513513",NA
"SRR6045019",NA
"SRR6046636",NA
"SRR6044975",NA
"SRR6045125",NA
"ERR2513333",NA
"ERR2513515",NA
"ERR2513516",NA
"ERR2513517",NA
"ERR2513518",NA
"ERR2513519",NA
"ERR2513520",NA
"ERR2513521",NA
"SRR6045685",NA
"SRR6045686",NA
"ERR2513523",NA
"ERR2513524",NA
"ERR2513525",NA
"ERR2513526",NA
"SRR6045777",NA
"ERR2513527",NA
"ERR2513528",NA
"SRR6046065",NA
"ERR2513529",NA
"ERR2513530",NA
"SRR6045885",NA
"ERR2513531",NA
"ERR2512414",NA
"ERR2513533",NA
"ERR2513534",NA
"SRR6044888",NA
"ERR2513535",NA
"ERR2513536",NA
"ERR2513537",NA
"ERR2513538",NA
"ERR2513539",NA
"ERR2513540",NA
"ERR2513541",NA
"ERR2513542",NA
"SRR6045178",NA
"SRR6046036",NA
"SRR6046458",NA
"ERR2513543",NA
"ERR2513544",NA
"SRR6045105",NA
"ERR2513545",NA
"ERR2513546",NA
"ERR2513547",NA
"ERR2513548",NA
"ERR2513549",NA
"SRR6045752",NA
"ERR2513550",NA
"ERR2513551",NA
"ERR2513552",NA
"ERR2513553",NA
"SRR6045365",NA
"ERR2513554",NA
"ERR2513555",NA
"ERR2513556",NA
"ERR2513557",NA
"ERR2513558",NA
"ERR2513559",NA
"ERR2513560",NA
"ERR2513561",NA
"SRR6045063",NA
"ERR2513033",NA
"ERR2513563",NA
"ERR2513886",NA
"SRR6046603",NA
"ERR2513565",NA
"SRR6045847",NA
"ERR2513566",NA
"ERR2513567",NA
"ERR2513568",NA
"ERR2513569",NA
"ERR2513570",NA
"ERR2513571",NA
"ERR2513572",NA
"ERR2513573",NA
"ERR2513574",NA
"ERR2513575",NA
"SRR6045673",NA
"ERR2513576",NA
"ERR2513577",NA
"ERR2513578",NA
"SRR6046898",NA
"ERR2513579",NA
"ERR2513580",NA
"ERR2513581",NA
"SRR6046270",NA
"ERR2513582",NA
"SRR6046631",NA
"ERR2512413",NA
"ERR2513584",NA
"ERR2513585",NA
"ERR2513586",NA
"ERR2513587",NA
"ERR2513588",NA
"ERR2513589",NA
"ERR2513590",NA
"ERR2513591",NA
"ERR2513592",NA
"ERR2513593",NA
"ERR2513594",NA
"ERR2513595",NA
"ERR2513596",NA
"ERR2513597",NA
"ERR2513598",NA
"SRR6046428",NA
"ERR2513599",NA
"ERR2513600",NA
"ERR2513601",NA
"ERR2513602",NA
"ERR2513603",NA
"ERR2513604",NA
"ERR2513605",NA
"ERR2513606",NA
"ERR2513607",NA
"ERR2513608",NA
"ERR2513609",NA
"ERR2513610",NA
"ERR2513611",NA
"ERR2513612",NA
"SRR6046718",NA
"ERR2513613",NA
"ERR2513614",NA
"ERR2513615",NA
"ERR2513616",NA
"ERR2513617",NA
"ERR2513618",NA
"ERR2513619",NA
"ERR2513620",NA
"ERR2513621",NA
"SRR6044872",NA
"SRR6045929",NA
"ERR2513622",NA
"ERR2513623",NA
"SRR6046837",NA
"ERR2512401",NA
"ERR2513625",NA
"ERR2513626",NA
"ERR2513627",NA
"ERR2513628",NA
"SRR6046099",NA
"ERR2513629",NA
"ERR2513630",NA
"ERR2513631",NA
"ERR2513632",NA
"ERR2513633",NA
"ERR2513634",NA
"SRR6045793",NA
"ERR2513637",NA
"ERR2512385",NA
"ERR2513639",NA
"ERR2513640",NA
"ERR2513641",NA
"SRR6046223",NA
"ERR2513642",NA
"ERR2513382",NA
"ERR2513644",NA
"ERR2513645",NA
"ERR2513646",NA
"ERR2513647",NA
"ERR2513648",NA
"SRR6046290",NA
"ERR2513649",NA
"ERR2513650",NA
"ERR2513651",NA
"ERR2513652",NA
"SRR6045116",NA
"SRR6045535",NA
"ERR2513653",NA
"ERR2513654",NA
"SRR6046417",NA
"ERR2513655",NA
"SRR6044883",NA
"ERR2513656",NA
"ERR2513657",NA
"ERR2513658",NA
"SRR6046652",NA
"ERR2513659",NA
"ERR2513660",NA
"ERR2513661",NA
"ERR2513662",NA
"ERR2513663",NA
"ERR2513664",NA
"ERR2513665",NA
"ERR2513666",NA
"ERR2513667",NA
"ERR2513668",NA
"ERR2513669",NA
"ERR2513670",NA
"ERR2513671",NA
"ERR2513672",NA
"ERR2513673",NA
"ERR2513674",NA
"ERR2513675",NA
"ERR2513676",NA
"ERR2513677",NA
"SRR6045797",NA
"ERR2513678",NA
"ERR2513679",NA
"ERR2513680",NA
"ERR2513681",NA
"ERR2513682",NA
"ERR2513683",NA
"ERR2513684",NA
"ERR2513685",NA
"ERR2513686",NA
"ERR2513687",NA
"ERR2513688",NA
"ERR2513689",NA
"ERR2513690",NA
"SRR6045351",NA
"ERR2513691",NA
"ERR2513692",NA
"ERR2513693",NA
"ERR2513694",NA
"SRR6045925",NA
"ERR2513695",NA
"ERR2513696",NA
"SRR6046232",NA
"ERR2513697",NA
"ERR2513698",NA
"ERR2513699",NA
"SRR6046083",NA
"ERR2513700",NA
"ERR2513701",NA
"ERR2513702",NA
"ERR2513703",NA
"ERR2513704",NA
"ERR2513705",NA
"ERR2513706",NA
"SRR3675454",NA
"SRR6045763",NA
"ERR2513215",NA
"ERR2513708",NA
"ERR2513709",NA
"ERR2513710",NA
"ERR2513711",NA
"ERR2512411",NA
"ERR2513713",NA
"ERR2513714",NA
"ERR2513715",NA
"ERR2513716",NA
"ERR2513717",NA
"ERR2513718",NA
"ERR2513719",NA
"ERR2513720",NA
"ERR2513721",NA
"ERR2513722",NA
"SRR6045445",NA
"ERR2513723",NA
"SRR6045769",NA
"ERR2513724",NA
"SRR6046140",NA
"ERR2513725",NA
"ERR2513726",NA
"ERR2513727",NA
"ERR2513728",NA
"SRR6046076",NA
"ERR2513729",NA
"ERR2513730",NA
"ERR2512392",NA
"ERR2513732",NA
"ERR2513733",NA
"ERR2513734",NA
"ERR2513735",NA
"SRR6045102",NA
"ERR2513736",NA
"ERR2513737",NA
"ERR2513738",NA
"ERR2513739",NA
"ERR2513740",NA
"ERR2513741",NA
"ERR2513742",NA
"SRR6045742",NA
"ERR2513743",NA
"ERR2513744",NA
"ERR2513745",NA
"ERR2513746",NA
"ERR2513747",NA
"ERR2513748",NA
"ERR2513749",NA
"ERR2513750",NA
"ERR2513751",NA
"SRR6045713",NA
"ERR2513752",NA
"ERR2513753",NA
"ERR2513754",NA
"ERR2513755",NA
"ERR2513756",NA
"ERR2513757",NA
"ERR2513758",NA
"ERR2513759",NA
"ERR2513760",NA
"ERR2513761",NA
"ERR2513762",NA
"SRR6046610",NA
"ERR2513763",NA
"SRR6046579",NA
"ERR2513764",NA
"ERR2513765",NA
"SRR6046785",NA
"ERR2513766",NA
"ERR2513767",NA
"ERR2513768",NA
"ERR2513769",NA
"ERR2513770",NA
"SRR6046693",NA
"ERR2513771",NA
"SRR6046612",NA
"ERR2513772",NA
"SRR6045694",NA
"ERR2513773",NA
"SRR6046252",NA
"ERR2513774",NA
"ERR2513775",NA
"ERR2513776",NA
"ERR2513777",NA
"ERR2513778",NA
"ERR2513779",NA
"SRR6045312",NA
"ERR2513780",NA
"ERR2513781",NA
"ERR2513782",NA
"SRR6045868",NA
"ERR2512394",NA
"SRR3675459",NA
"ERR2513784",NA
"SRR6044770",NA
"SRR6046057",NA
"ERR2513785",NA
"ERR2513786",NA
"ERR2513787",NA
"SRR6046062",NA
"ERR2513788",NA
"SRR6045432",NA
"ERR2513789",NA
"ERR2513790",NA
"ERR2513791",NA
"SRR6044891",NA
"ERR2513792",NA
"ERR2513793",NA
"ERR2513794",NA
"ERR2513795",NA
"ERR2513796",NA
"ERR2513797",NA
"ERR2513798",NA
"ERR2513799",NA
"ERR2513800",NA
"ERR2513801",NA
"ERR2513802",NA
"ERR2513803",NA
"ERR2513804",NA
"ERR2513805",NA
"ERR2513806",NA
"ERR2513807",NA
"ERR2513808",NA
"ERR2513809",NA
"ERR2513810",NA
"ERR2513811",NA
"ERR2513812",NA
"ERR2513813",NA
"ERR2513814",NA
"ERR2513815",NA
"ERR2513816",NA
"ERR2513817",NA
"ERR2513818",NA
"ERR2513819",NA
"ERR2513820",NA
"SRR6044977",NA
"ERR2513821",NA
"ERR2513822",NA
"SRR6046583",NA
"ERR2513823",NA
"ERR2513824",NA
"SRR6046680",NA
"ERR2513825",NA
"ERR2513826",NA
"ERR2513827",NA
"ERR2513828",NA
"ERR2513635",NA
"ERR2513830",NA
"SRR6046158",NA
"ERR2513831",NA
"ERR2512863",NA
"SRR6046818",NA
"ERR2513833",NA
"SRR6044945",NA
"ERR2513834",NA
"SRR6046089",NA
"ERR2512950",NA
"SRR6046886",NA
"ERR2513836",NA
"ERR2513837",NA
"ERR2513838",NA
"ERR2513839",NA
"ERR2513840",NA
"SRR6046226",NA
"ERR2513841",NA
"ERR2513842",NA
"ERR2513843",NA
"ERR2513844",NA
"ERR2513845",NA
"ERR2513846",NA
"ERR2513847",NA
"ERR2513848",NA
"ERR2513849",NA
"SRR6046160",NA
"ERR2513850",NA
"ERR2513851",NA
"SRR6046746",NA
"ERR2513852",NA
"ERR2513409",NA
"ERR2513854",NA
"ERR2513855",NA
"ERR2513856",NA
"ERR2513857",NA
"SRR6046562",NA
"ERR2513858",NA
"ERR2513859",NA
"ERR2513860",NA
"ERR2513861",NA
"ERR2513862",NA
"SRR6046815",NA
"SRR6045248",NA
"ERR2513863",NA
"ERR2513864",NA
"SRR6045731",NA
"ERR2513865",NA
"ERR2513866",NA
"ERR2513867",NA
"ERR2513868",NA
"ERR2513869",NA
"ERR2513870",NA
"ERR2513871",NA
"ERR2513872",NA
"ERR2513873",NA
"ERR2513874",NA
"ERR2513875",NA
"ERR2513876",NA
"ERR2513877",NA
"ERR2513878",NA
"SRR6044957",NA
"SRR6045999",NA
"ERR2513879",NA
"ERR2513880",NA
"ERR2513881",NA
"ERR2513882",NA
"ERR2513883",NA
"ERR2513884",NA
"ERR2513885",NA
"ERR2512407",NA
"SRR6045690",NA
"ERR2513887",NA
"ERR2513888",NA
"ERR2513889",NA
"ERR2513890",NA
"ERR2513891",NA
"ERR2513892",NA
"SRR6046237",NA
"ERR2513893",NA
"ERR2513894",NA
"SRR6044887",NA
"ERR2513895",NA
"ERR2513896",NA
"ERR2513897",NA
"SRR6044991",NA
"ERR2513898",NA
"ERR2513899",NA
"ERR2513900",NA
"ERR2513901",NA
"ERR2513902",NA
"ERR2513903",NA
"SRR6046042",NA
"ERR2513904",NA
"ERR2513905",NA
"ERR2513906",NA
"ERR2512395",NA
"ERR2513908",NA
"ERR2513909",NA
"SRR6046518",NA
"ERR2513910",NA
"SRR6044857",NA
"SRR6045294",NA
"ERR2513911",NA
"ERR2513912",NA
"SRR6046624",NA
"ERR2513913",NA
"ERR2513914",NA
"ERR2513915",NA
"ERR2513916",NA
"ERR2513917",NA
"SRR6045642",NA
"SRR6044999",NA
"ERR2513918",NA
"ERR2513919",NA
"ERR2513920",NA
"ERR2513921",NA
"SRR6045647",NA
"SRR6045871",NA
"SRR6046791",NA
"ERR2513922",NA
"ERR2513923",NA
"SRR6045814",NA
"ERR2513924",NA
"ERR2513925",NA
"ERR2513926",NA
"ERR2513927",NA
"ERR2513928",NA
"ERR2513929",NA
"ERR2513930",NA
"ERR2513931",NA
"ERR2513932",NA
"SRR6044893",NA
"ERR2513933",NA
"SRR6045972",NA
"ERR2513934",NA
"ERR2513935",NA
"ERR2513936",NA
"SRR6046387",NA
"ERR2513937",NA
"ERR2513938",NA
"ERR2513939",NA
"ERR2513940",NA
"SRR6046627",NA
"ERR2513941",NA
"SRR6044978",NA
"SRR6045438",NA
"ERR2513942",NA
"ERR2513943",NA
"ERR2513944",NA
"SRR6045074",NA
"ERR2513945",NA
"ERR2513946",NA
"ERR2513947",NA
"ERR2513948",NA
"ERR2513949",NA
"ERR2513950",NA
"ERR2513951",NA
"ERR2513952",NA
"ERR2513953",NA
"ERR2513954",NA
"ERR2513955",NA
"ERR2513956",NA
"ERR2513957",NA
"ERR2513958",NA
"SRR6045189",NA
"ERR2513959",NA
"ERR2513960",NA
"ERR2513961",NA
"ERR2513962",NA
"ERR2513963",NA
"ERR2513964",NA
"ERR2513965",NA
"ERR2513966",NA
"ERR2513967",NA
"ERR2513968",NA
"SRR6045989",NA
"SRR6046112",NA
"ERR2513969",NA
"ERR2513970",NA
"ERR2513971",NA
"ERR2513972",NA
"ERR2513973",NA
"ERR2513974",NA
"SRR6044963",NA
"SRR6046115",NA
"ERR2513976",NA
"ERR2513977",NA
"SRR6045146",NA
"ERR2513978",NA
"ERR2513979",NA
"ERR2513980",NA
"ERR2512597",NA
"ERR2513981",NA
"ERR2512399",NA
"ERR2513982",NA
"SRR6045381",NA
"SRR6046431",NA
"ERR2513983",NA
"SRR3675479",NA
"ERR2513984",NA
"ERR2513985",NA
"ERR2513986",NA
"SRR6046517",NA
"ERR2513987",NA
"ERR2513988",NA
"ERR2513989",NA
"SRR6045177",NA
"SRR6045058",NA
"ERR2513990",NA
"ERR2513991",NA
"ERR2513992",NA
"ERR2513993",NA
"ERR2513994",NA
"ERR2513995",NA
"SRR6045625",NA
"ERR2513996",NA
"ERR2513997",NA
"ERR2513998",NA
"ERR2513999",NA
"ERR2514000",NA
"ERR2514001",NA
"ERR2514002",NA
"ERR2514003",NA
"ERR2514004",NA
"ERR2514005",NA
"ERR2514006",NA
"ERR2514007",NA
"SRR6045201",NA
"ERR2514008",NA
"ERR2514009",NA
"ERR2514010",NA
"ERR2514011",NA
"ERR2514012",NA
"SRR6046646",NA
"SRR6046607",NA
"ERR2514013",NA
"ERR2512386",NA
"ERR2514014",NA
"ERR2514015",NA
"SRR6045828",NA
"ERR2514016",NA
"ERR2514017",NA
"ERR2514018",NA
"ERR2514019",NA
"ERR2514020",NA
"ERR2514021",NA
"ERR2514022",NA
"ERR2514023",NA
"ERR2514024",NA
"ERR2514025",NA
"ERR2514026",NA
"ERR2514027",NA
"SRR6045133",NA
"ERR2514028",NA
"ERR2514029",NA
"ERR2514030",NA
"ERR2514031",NA
"SRR6045295",NA
"ERR2514032",NA
"ERR2514033",NA
"ERR2514034",NA
"SRR6046389",NA
"ERR2514035",NA
"ERR2514036",NA
"ERR2514037",NA
"ERR2512888",NA
"ERR2514038",NA
"ERR2514039",NA
"SRR6046701",NA
"ERR2514040",NA
"ERR2514041",NA
"ERR2514042",NA
"ERR2513249",NA
"ERR2512388",NA
"ERR2514043",NA
"ERR2514044",NA
"SRR6046162",NA
"ERR2514045",NA
"ERR2514046",NA
"ERR2514047",NA
"ERR2514048",NA
"SRR6046321",NA
"ERR2514049",NA
"ERR2514050",NA
"ERR2514051",NA
"ERR2514052",NA
"SRR6045018",NA
"ERR2514053",NA
"ERR2514054",NA
"ERR2514055",NA
"ERR2512973",NA
"SRR6045759",NA
"SRR6045168",NA
"ERR2514056",NA
"ERR2514057",NA
"ERR2514058",NA
"ERR2514059",NA
"ERR2514060",NA
"ERR2514061",NA
"SRR6045293",NA
"ERR2514062",NA
"SRR6045323",NA
"ERR2512530",NA
"SRR6045386",NA
"SRR6045298",NA
"ERR2514063",NA
"ERR2514064",NA
"ERR2514065",NA
"ERR2514066",NA
"ERR2514067",NA
"ERR2514068",NA
"ERR2514069",NA
"ERR2514070",NA
"ERR2514071",NA
"SRR6045110",NA
"ERR2514072",NA
"SRR6046763",NA
"SRR6045473",NA
"SRR6046750",NA
"ERR2514073",NA
"ERR2514074",NA
"ERR2514075",NA
"ERR2514076",NA
"ERR2514077",NA
"ERR2514078",NA
"ERR2514079",NA
"ERR2514080",NA
"SRR6046097",NA
"SRR6045486",NA
"ERR2514081",NA
"ERR2514082",NA
"SRR6046023",NA
"ERR2514083",NA
"ERR2514084",NA
"ERR2514085",NA
"ERR2514086",NA
"SRR6044917",NA
"ERR2514087",NA
"SRR6046803",NA
"ERR2514088",NA
"ERR2514089",NA
"ERR2514090",NA
"ERR2514091",NA
"ERR2514092",NA
"ERR2514093",NA
"ERR2514094",NA
"ERR2514095",NA
"ERR2514096",NA
"ERR2513564",NA
"ERR2514097",NA
"ERR2514098",NA
"ERR2514099",NA
"ERR2514100",NA
"SRR6046320",NA
"ERR2514101",NA
"ERR2514102",NA
"ERR2514103",NA
"ERR2514104",NA
"SRR6046217",NA
"ERR2514105",NA
"ERR2514106",NA
"SRR6045335",NA
"ERR2514107",NA
"ERR2514108",NA
"ERR2514109",NA
"ERR2514110",NA
"ERR2514111",NA
"ERR2514112",NA
"ERR2514113",NA
"ERR2514114",NA
"SRR6045635",NA
"ERR2514115",NA
"ERR2514116",NA
"SRR6045723",NA
"ERR2514117",NA
"ERR2514118",NA
"ERR2514119",NA
"ERR2514120",NA
"ERR2513372",NA
"ERR2514121",NA
"ERR2514122",NA
"ERR2514123",NA
"ERR2514124",NA
"SRR6045465",NA
"SRR6046870",NA
"SRR6044993",NA
"ERR2514125",NA
"ERR2514126",NA
"ERR2514127",NA
"ERR2514128",NA
"ERR2514129",NA
"ERR2514130",NA
"ERR2514131",NA
"ERR2514132",NA
"ERR2514133",NA
"SRR6044987",NA
"SRR6045480",NA
"ERR2514134",NA
"ERR2514135",NA
"SRR6045421",NA
"ERR2514136",NA
"SRR6045579",NA
"ERR2514137",NA
"ERR2513209",NA
"ERR2514138",NA
"ERR2514139",NA
"ERR2514140",NA
"ERR2514141",NA
"SRR6046864",NA
"ERR2514142",NA
"ERR2514143",NA
"SRR6046040",NA
"ERR2514144",NA
"SRR6045209",NA
"SRR6046276",NA
"ERR2514145",NA
"SRR3675498",NA
"ERR2514146",NA
"ERR2514147",NA
"ERR2514148",NA
"ERR2512408",NA
"ERR2514149",NA
"ERR2514150",NA
"SRR6046764",NA
"ERR2514151",NA
"ERR2514152",NA
"ERR2514153",NA
"SRR6046457",NA
"SRR3675500",NA
"ERR2513017",NA
"ERR2514154",NA
"ERR2514155",NA
"ERR2514156",NA
"ERR2514157",NA
"SRR6045736",NA
"SRR6045341",NA
"ERR2514158",NA
"ERR2514159",NA
"ERR2514160",NA
"ERR2514161",NA
"ERR2512415",NA
"ERR2514162",NA
"SRR6046753",NA
"SRR6046618",NA
"ERR2514163",NA
"SRR6046359",NA
"ERR2512623",NA
"ERR2514164",NA
"SRR6046220",NA
"ERR2514165",NA
"SRR6045474",NA
"ERR2514166",NA
"ERR2514167",NA
"ERR2514168",NA
"ERR2514169",NA
"ERR2514170",NA
"ERR2514171",NA
"SRR6045145",NA
"ERR2514172",NA
"SRR6046466",NA
"ERR2514173",NA
"SRR6045006",NA
"ERR2514174",NA
"ERR2513073",NA
"ERR2514175",NA
"ERR2514176",NA
"ERR2514177",NA
"ERR2514178",NA
"ERR2514179",NA
"ERR2514180",NA
"ERR2514181",NA
"ERR2514182",NA
"ERR2514183",NA
"ERR2514184",NA
"SRR6046736",NA
"ERR2514185",NA
"SRR6045172",NA
"ERR2514186",NA
"ERR2514187",NA
"ERR2514188",NA
"ERR2514189",NA
"ERR2514190",NA
"ERR2514191",NA
"ERR2514192",NA
"ERR2514193",NA
"SRR6045620",NA
"SRR6046343",NA
"SRR6046067",NA
"ERR2514194",NA
"ERR2514195",NA
"ERR2514196",NA
"ERR2514197",NA
"ERR2514198",NA
"SRR6044778",NA
"ERR2514199",NA
"ERR2514200",NA
"ERR2514201",NA
"SRR6045655",NA
"ERR2514202",NA
"ERR2514203",NA
"ERR2514204",NA
"SRR6045962",NA
"ERR2514205",NA
"ERR2514206",NA
"ERR2514207",NA
"ERR2514208",NA
"ERR2514209",NA
"ERR2514210",NA
"ERR2514211",NA
"SRR6045968",NA
"SRR6046447",NA
"ERR2514212",NA
"ERR2514213",NA
"ERR2514214",NA
"ERR2514215",NA
"ERR2513853",NA
"SRR6045787",NA
"ERR2514216",NA
"ERR2514217",NA
"ERR2514218",NA
"SRR6045414",NA
"ERR2514219",NA
"SRR6046868",NA
"ERR2514220",NA
"ERR2514221",NA
"ERR2514222",NA
"ERR2514223",NA
"SRR6045211",NA
"ERR2514224",NA
"SRR6046743",NA
"ERR2514225",NA
"ERR2512984",NA
"ERR2514226",NA
"ERR2514227",NA
"ERR2514228",NA
"ERR2514229",NA
"ERR2514230",NA
"ERR2514231",NA
"SRR6046463",NA
"ERR2514232",NA
"ERR2514233",NA
"ERR2514234",NA
"ERR2514235",NA
"ERR2512663",NA
"ERR2514236",NA
"ERR2514237",NA
"ERR2514238",NA
"SRR6045824",NA
"ERR2514239",NA
"ERR2514240",NA
"ERR2514241",NA
"SRR6046825",NA
"ERR2514242",NA
"ERR2514243",NA
"ERR2514244",NA
"ERR2513021",NA
"ERR2514245",NA
"SRR6045622",NA
"ERR2514246",NA
"ERR2514247",NA
"ERR2514248",NA
"ERR2514249",NA
"SRR6045537",NA
"ERR2514250",NA
"ERR2514251",NA
"SRR6045746",NA
"ERR2514252",NA
"ERR2514253",NA
"ERR2514254",NA
"ERR2514255",NA
"ERR2514256",NA
"ERR2514257",NA
"SRR6045308",NA
"ERR2514258",NA
"SRR6046679",NA
"ERR2512428",NA
"ERR2514259",NA
"ERR2514260",NA
"ERR2514261",NA
"ERR2514262",NA
"ERR2514263",NA
"ERR2514264",NA
"SRR6046845",NA
"ERR2514265",NA
"ERR2514266",NA
"ERR2514267",NA
"ERR2514268",NA
"ERR2514269",NA
"ERR2514270",NA
"ERR2514271",NA
"SRR6044863",NA
"SRR6045093",NA
"ERR2514272",NA
"ERR2514273",NA
"ERR2514274",NA
"ERR2514275",NA
"ERR2514276",NA
"ERR2514277",NA
"ERR2514278",NA
"ERR2514279",NA
"ERR2514280",NA
"SRR6045214",NA
"ERR2514281",NA
"ERR2514282",NA
"ERR2514283",NA
"ERR2514284",NA
"ERR2514285",NA
"ERR2514286",NA
"SRR6045600",NA
"SRR6046775",NA
"ERR2514287",NA
"ERR2514288",NA
"ERR2514289",NA
"SRR6045680",NA
"SRR6046440",NA
"ERR2514290",NA
"ERR2514291",NA
"ERR2514292",NA
"SRR6045616",NA
"ERR2514293",NA
"ERR2514294",NA
"ERR2514295",NA
"ERR2514296",NA
"ERR2514297",NA
"ERR2514298",NA
"SRR3675511",NA
"ERR2514299",NA
"SRR6046608",NA
"ERR2514300",NA
"ERR2514301",NA
"ERR2514302",NA
"ERR2514303",NA
"ERR2514304",NA
"ERR2514305",NA
"SRR6046489",NA
"ERR2514306",NA
"ERR2514307",NA
"ERR2514308",NA
"SRR6045311",NA
"ERR2514309",NA
"ERR2514310",NA
"ERR2514311",NA
"ERR2514312",NA
"ERR2514313",NA
"ERR2514314",NA
"ERR2514315",NA
"ERR2514316",NA
"ERR2514317",NA
"ERR2514318",NA
"ERR2514319",NA
"ERR2514320",NA
"ERR2514321",NA
"SRR6045572",NA
"SRR6045458",NA
"ERR2514322",NA
"ERR2514323",NA
"ERR2514324",NA
"ERR2514325",NA
"ERR2514326",NA
"ERR2514327",NA
"ERR2514328",NA
"ERR2514329",NA
"ERR2514330",NA
"ERR2514331",NA
"ERR2514332",NA
"SRR6046900",NA
"ERR2514333",NA
"ERR2514334",NA
"ERR2514335",NA
"ERR2514336",NA
"ERR2514337",NA
"ERR2514338",NA
"ERR2514339",NA
"ERR2512420",NA
"SRR6045866",NA
"SRR6045186",NA
"SRR6046855",NA
"SRR6045441",NA
"ERR2514340",NA
"SRR6046403",NA
"ERR2514341",NA
"SRR3675519",NA
"ERR2514342",NA
"ERR2514343",NA
"ERR2514344",NA
"ERR2514345",NA
"ERR2514346",NA
"ERR2514347",NA
"ERR2514348",NA
"ERR2514349",NA
"ERR2514350",NA
"SRR6046626",NA
"ERR2514351",NA
"ERR2514352",NA
"SRR6046185",NA
"ERR2514353",NA
"ERR2514354",NA
"ERR2514355",NA
"SRR6044958",NA
"SRR6045730",NA
"SRR6045304",NA
"ERR2514356",NA
"ERR2512589",NA
"ERR2514357",NA
"ERR2514358",NA
"ERR2514359",NA
"ERR2514360",NA
"ERR2514361",NA
"ERR2514362",NA
"ERR2514363",NA
"ERR2514364",NA
"SRR6045599",NA
"ERR2514365",NA
"ERR2514366",NA
"SRR6046179",NA
"ERR2514367",NA
"ERR2514368",NA
"SRR6046391",NA
"ERR2514369",NA
"ERR2514370",NA
"ERR2514371",NA
"ERR2514372",NA
"SRR6045621",NA
"ERR2514373",NA
"ERR2514374",NA
"ERR2514375",NA
"SRR6046602",NA
"ERR2514376",NA
"ERR2514377",NA
"ERR2514378",NA
"ERR2514379",NA
"ERR2514380",NA
"SRR6046761",NA
"ERR2514381",NA
"ERR2514382",NA
"ERR2514383",NA
"ERR2514384",NA
"ERR2514385",NA
"SRR6045835",NA
"ERR2514386",NA
"ERR2514387",NA
"SRR6045981",NA
"ERR2514388",NA
"ERR2514389",NA
"ERR2514390",NA
"ERR2514391",NA
"ERR2514392",NA
"ERR2514393",NA
"ERR2514394",NA
"ERR2514395",NA
"ERR2514396",NA
"ERR2514397",NA
"ERR2514398",NA
"ERR2514399",NA
"ERR2514400",NA
"ERR2514401",NA
"ERR2514402",NA
"SRR6045418",NA
"ERR2514403",NA
"ERR2514404",NA
"ERR2514405",NA
"ERR2514406",NA
"ERR2514407",NA
"ERR2513835",NA
"ERR2514408",NA
"ERR2514409",NA
"SRR6046874",NA
"ERR2514410",NA
"SRR6044884",NA
"SRR6046516",NA
"ERR2514411",NA
"ERR2514412",NA
"ERR2514413",NA
"SRR6045419",NA
"ERR2514414",NA
"SRR6045545",NA
"ERR2514415",NA
"ERR2514416",NA
"ERR2514417",NA
"ERR2514418",NA
"ERR2514419",NA
"SRR6045235",NA
"ERR2514420",NA
"ERR2514421",NA
"ERR2514422",NA
"ERR2514423",NA
"ERR2514424",NA
"SRR6046003",NA
"ERR2514425",NA
"ERR2514426",NA
"ERR2514427",NA
"ERR2514428",NA
"ERR2514429",NA
"ERR2514430",NA
"ERR2514431",NA
"SRR6046422",NA
"ERR2514432",NA
"ERR2514433",NA
"ERR2514434",NA
"SRR6046512",NA
"ERR2514435",NA
"ERR2514436",NA
