"id","ciprofloxacin","moxifloxacin"
"ERR2513223",NA,NA
"ERR2513224",NA,NA
"ERR2513225",NA,NA
"SRR6045549",NA,NA
"ERR2513227",NA,NA
"ERR2513228",NA,NA
"ERR2513229",NA,NA
"ERR2512409",NA,NA
"ERR2513231",NA,NA
"ERR2513232",NA,NA
"ERR2513233",NA,NA
"ERR2513234",NA,NA
"ERR2513235",NA,NA
"ERR2513236",NA,NA
"ERR2513237",NA,NA
"ERR2513238",NA,NA
"ERR2513239",NA,NA
"ERR2513240",NA,NA
"ERR2513241",NA,NA
"ERR2513242",NA,NA
"ERR2513243",NA,NA
"ERR2513244",NA,NA
"SRR6046081",NA,NA
"ERR2513245",NA,NA
"ERR2513246",NA,NA
"ERR2513247",NA,NA
"ERR2513248",NA,NA
"SRR6046064",NA,NA
"ERR2513975",NA,NA
"ERR2513250",NA,NA
"SRR6046287",NA,NA
"ERR2513251",NA,NA
"SRR6046790",NA,NA
"ERR2513252",NA,NA
"ERR2513253",NA,NA
"ERR2513254",NA,NA
"ERR2513255",NA,NA
"SRR6045843",NA,NA
"ERR2513256",NA,NA
"ERR2513257",NA,NA
"ERR2513258",NA,NA
"SRR6045338",NA,NA
"ERR2513259",NA,NA
"ERR2513260",NA,NA
"SRR6046173",NA,NA
"SRR6046434",NA,NA
"ERR2513261",NA,NA
"ERR2513262",NA,NA
"ERR2513263",NA,NA
"ERR2513264",NA,NA
"ERR2513265",NA,NA
"SRR6046905",NA,NA
"SRR6046398",NA,NA
"ERR2513266",NA,NA
"ERR2513267",NA,NA
"ERR2513268",NA,NA
"SRR6045774",NA,NA
"ERR2513269",NA,NA
"ERR2513270",NA,NA
"ERR2512691",NA,NA
"ERR2513272",NA,NA
"ERR2513273",NA,NA
"ERR2513274",NA,NA
"ERR2513275",NA,NA
"ERR2513276",NA,NA
"ERR2513277",NA,NA
"ERR2513278",NA,NA
"SRR6046716",NA,NA
"ERR2513279",NA,NA
"ERR2513280",NA,NA
"ERR2513281",NA,NA
"SRR6046632",NA,NA
"ERR2513282",NA,NA
"SRR6045749",NA,NA
"ERR2513283",NA,NA
"ERR2513284",NA,NA
"SRR6046135",NA,NA
"ERR2513285",NA,NA
"SRR6045628",NA,NA
"ERR2513286",NA,NA
"ERR2513287",NA,NA
"ERR2513288",NA,NA
"SRR6045039",NA,NA
"ERR2513289",NA,NA
"ERR2513290",NA,NA
"ERR2513291",NA,NA
"ERR2513292",NA,NA
"SRR6046090",NA,NA
"ERR2513293",NA,NA
"ERR2513294",NA,NA
"ERR2513295",NA,NA
"ERR2513296",NA,NA
"ERR2513297",NA,NA
"SRR6045396",NA,NA
"ERR2513298",NA,NA
"ERR2513299",NA,NA
"ERR2513300",NA,NA
"ERR2513301",NA,NA
"ERR2513302",NA,NA
"ERR2513303",NA,NA
"ERR2513304",NA,NA
"SRR6045900",NA,NA
"ERR2513638",NA,NA
"ERR2513306",NA,NA
"ERR2513307",NA,NA
"ERR2513308",NA,NA
"ERR2513309",NA,NA
"ERR2513310",NA,NA
"ERR2513311",NA,NA
"ERR2513312",NA,NA
"ERR2513313",NA,NA
"ERR2512410",NA,NA
"SRR6045057",NA,NA
"ERR2513315",NA,NA
"ERR2513316",NA,NA
"ERR2513317",NA,NA
"SRR6045613",NA,NA
"SRR6045516",NA,NA
"ERR2513318",NA,NA
"ERR2513319",NA,NA
"ERR2513320",NA,NA
"SRR6045173",NA,NA
"SRR6045430",NA,NA
"ERR2513321",NA,NA
"SRR6045734",NA,NA
"ERR2513322",NA,NA
"ERR2513323",NA,NA
"ERR2513324",NA,NA
"ERR2513325",NA,NA
"ERR2513326",NA,NA
"ERR2513327",NA,NA
"ERR2513328",NA,NA
"ERR2513329",NA,NA
"ERR2513330",NA,NA
"ERR2513331",NA,NA
"ERR2513332",NA,NA
"SRR6046072",NA,NA
"ERR2513532",NA,NA
"SRR6044981",NA,NA
"ERR2513334",NA,NA
"ERR2513335",NA,NA
"ERR2513336",NA,NA
"ERR2512717",NA,NA
"ERR2513338",NA,NA
"ERR2513339",NA,NA
"ERR2513340",NA,NA
"SRR6046279",NA,NA
"ERR2513341",NA,NA
"ERR2513342",NA,NA
"ERR2513343",NA,NA
"ERR2513344",NA,NA
"ERR2513345",NA,NA
"ERR2513346",NA,NA
"ERR2513347",NA,NA
"ERR2513348",NA,NA
"ERR2513349",NA,NA
"ERR2513350",NA,NA
"ERR2513351",NA,NA
"ERR2513352",NA,NA
"ERR2513353",NA,NA
"ERR2513354",NA,NA
"ERR2513355",NA,NA
"ERR2513356",NA,NA
"ERR2513357",NA,NA
"ERR2513358",NA,NA
"ERR2513359",NA,NA
"SRR6045890",NA,NA
"ERR2513360",NA,NA
"ERR2513361",NA,NA
"ERR2513362",NA,NA
"ERR2513363",NA,NA
"SRR6045942",NA,NA
"ERR2513364",NA,NA
"ERR2513365",NA,NA
"SRR6045590",NA,NA
"ERR2513366",NA,NA
"SRR6046496",NA,NA
"ERR2512540",NA,NA
"ERR2513368",NA,NA
"ERR2513369",NA,NA
"ERR2513370",NA,NA
"ERR2513371",NA,NA
"ERR2512620",NA,NA
"ERR2513373",NA,NA
"ERR2513374",NA,NA
"ERR2513375",NA,NA
"ERR2513376",NA,NA
"ERR2513377",NA,NA
"ERR2513378",NA,NA
"ERR2513379",NA,NA
"ERR2513380",NA,NA
"ERR2513381",NA,NA
"ERR2513383",NA,NA
"ERR2513384",NA,NA
"ERR2513385",NA,NA
"ERR2513386",NA,NA
"ERR2513832",NA,NA
"SRR6044784",NA,NA
"ERR2513388",NA,NA
"ERR2513389",NA,NA
"ERR2513390",NA,NA
"ERR2513391",NA,NA
"ERR2513392",NA,NA
"ERR2513393",NA,NA
"ERR2513394",NA,NA
"SRR6044989",NA,NA
"SRR6045043",NA,NA
"ERR2513395",NA,NA
"SRR6046841",NA,NA
"ERR2513396",NA,NA
"ERR2513397",NA,NA
"SRR6046285",NA,NA
"ERR2513398",NA,NA
"ERR2513399",NA,NA
"ERR2513230",NA,NA
"ERR2513401",NA,NA
"ERR2513402",NA,NA
"SRR6046796",NA,NA
"SRR6045342",NA,NA
"ERR2513156",NA,NA
"ERR2513404",NA,NA
"ERR2513405",NA,NA
"ERR2513406",NA,NA
"ERR2513407",NA,NA
"SRR6046122",NA,NA
"ERR2513408",NA,NA
"ERR2512405",NA,NA
"SRR6046483",NA,NA
"ERR2513410",NA,NA
"ERR2513412",NA,NA
"ERR2513413",NA,NA
"ERR2513414",NA,NA
"ERR2513415",NA,NA
"SRR6045210",NA,NA
"ERR2513416",NA,NA
"SRR6045803",NA,NA
"ERR2513417",NA,NA
"ERR2513418",NA,NA
"ERR2513419",NA,NA
"ERR2513420",NA,NA
"ERR2513422",NA,NA
"SRR6046051",NA,NA
"SRR6045092",NA,NA
"ERR2513423",NA,NA
"SRR6045495",NA,NA
"ERR2513424",NA,NA
"ERR2513425",NA,NA
"SRR6044946",NA,NA
"ERR2513426",NA,NA
"ERR2513427",NA,NA
"ERR2513428",NA,NA
"ERR2513429",NA,NA
"ERR2513430",NA,NA
"ERR2513431",NA,NA
"SRR3675361",NA,NA
"ERR2513432",NA,NA
"SRR6044775",NA,NA
"ERR2513433",NA,NA
"SRR6046735",NA,NA
"ERR2513434",NA,NA
"ERR2513435",NA,NA
"ERR2513436",NA,NA
"ERR2513437",NA,NA
"SRR6046374",NA,NA
"ERR2513438",NA,NA
"SRR6046048",NA,NA
"ERR2513439",NA,NA
"SRR6045326",NA,NA
"ERR2513440",NA,NA
"SRR6046766",NA,NA
"ERR2513441",NA,NA
"ERR2513442",NA,NA
"ERR2513443",NA,NA
"ERR2513444",NA,NA
"ERR2513445",NA,NA
"ERR2513446",NA,NA
"ERR2513447",NA,NA
"ERR2513448",NA,NA
"ERR2513449",NA,NA
"ERR2513450",NA,NA
"SRR6045482",NA,NA
"ERR2513451",NA,NA
"ERR2513452",NA,NA
"ERR2513453",NA,NA
"ERR2513454",NA,NA
"ERR2513455",NA,NA
"ERR2513456",NA,NA
"ERR2513457",NA,NA
"SRR6046454",NA,NA
"ERR2513458",NA,NA
"ERR2513459",NA,NA
"ERR2513460",NA,NA
"ERR2513461",NA,NA
"ERR2513462",NA,NA
"ERR2513463",NA,NA
"ERR2513387",NA,NA
"ERR2513465",NA,NA
"ERR2513466",NA,NA
"SRR6045872",NA,NA
"ERR2513467",NA,NA
"SRR6045415",NA,NA
"ERR2513468",NA,NA
"ERR2513469",NA,NA
"ERR2513470",NA,NA
"ERR2513471",NA,NA
"SRR6046332",NA,NA
"SRR6046150",NA,NA
"ERR2513472",NA,NA
"SRR6044983",NA,NA
"ERR2513473",NA,NA
"ERR2513474",NA,NA
"SRR6045425",NA,NA
"ERR2513475",NA,NA
"ERR2513476",NA,NA
"ERR2513477",NA,NA
"ERR2513478",NA,NA
"SRR6045523",NA,NA
"ERR2513479",NA,NA
"ERR2513480",NA,NA
"ERR2513481",NA,NA
"ERR2513482",NA,NA
"ERR2513483",NA,NA
"ERR2513484",NA,NA
"SRR6045907",NA,NA
"ERR2513485",NA,NA
"ERR2513486",NA,NA
"ERR2513487",NA,NA
"ERR2513488",NA,NA
"SRR6046792",NA,NA
"SRR6045350",NA,NA
"ERR2513489",NA,NA
"ERR2513490",NA,NA
"SRR6045423",NA,NA
"ERR2513491",NA,NA
"ERR2513492",NA,NA
"ERR2513493",NA,NA
"ERR2513494",NA,NA
"ERR2513495",NA,NA
"ERR2513496",NA,NA
"ERR2513497",NA,NA
"ERR2513498",NA,NA
"ERR2513499",NA,NA
"ERR2513500",NA,NA
"ERR2513501",NA,NA
"ERR2513502",NA,NA
"ERR2513503",NA,NA
"ERR2513504",NA,NA
"ERR2513505",NA,NA
"SRR6046534",NA,NA
"ERR2513506",NA,NA
"ERR2513507",NA,NA
"ERR2513508",NA,NA
"ERR2513509",NA,NA
"ERR2513510",NA,NA
"ERR2513511",NA,NA
"SRR6045576",NA,NA
"ERR2513512",NA,NA
"SRR3675440",NA,NA
"ERR2513513",NA,NA
"SRR6045019",NA,NA
"SRR6046636",NA,NA
"SRR6044975",NA,NA
"SRR6045125",NA,NA
"ERR2513333",NA,NA
"ERR2513515",NA,NA
"ERR2513516",NA,NA
"ERR2513517",NA,NA
"ERR2513518",NA,NA
"ERR2513519",NA,NA
"ERR2513520",NA,NA
"ERR2513521",NA,NA
"SRR6045685",NA,NA
"SRR6045686",NA,NA
"ERR2513523",NA,NA
"ERR2513524",NA,NA
"ERR2513525",NA,NA
"ERR2513526",NA,NA
"SRR6045777",NA,NA
"ERR2513527",NA,NA
"ERR2513528",NA,NA
"SRR6046065",NA,NA
"ERR2513529",NA,NA
"ERR2513530",NA,NA
"SRR6045885",NA,NA
"ERR2513531",NA,NA
"ERR2512414",NA,NA
"ERR2513533",NA,NA
"ERR2513534",NA,NA
"SRR6044888",NA,NA
"ERR2513535",NA,NA
"ERR2513536",NA,NA
"ERR2513537",NA,NA
"ERR2513538",NA,NA
"ERR2513539",NA,NA
"ERR2513540",NA,NA
"ERR2513541",NA,NA
"ERR2513542",NA,NA
"SRR6045178",NA,NA
"SRR6046036",NA,NA
"SRR6046458",NA,NA
"ERR2513543",NA,NA
"ERR2513544",NA,NA
"SRR6045105",NA,NA
"ERR2513545",NA,NA
"ERR2513546",NA,NA
"ERR2513547",NA,NA
"ERR2513548",NA,NA
"ERR2513549",NA,NA
"SRR6045752",NA,NA
"ERR2513550",NA,NA
"ERR2513551",NA,NA
"ERR2513552",NA,NA
"ERR2513553",NA,NA
"SRR6045365",NA,NA
"ERR2513554",NA,NA
"ERR2513555",NA,NA
"ERR2513556",NA,NA
"ERR2513557",NA,NA
"ERR2513558",NA,NA
"ERR2513559",NA,NA
"ERR2513560",NA,NA
"ERR2513561",NA,NA
"SRR6045063",NA,NA
"ERR2513033",NA,NA
"ERR2513563",NA,NA
"ERR2513886",NA,NA
"SRR6046603",NA,NA
"ERR2513565",NA,NA
"SRR6045847",NA,NA
"ERR2513566",NA,NA
"ERR2513567",NA,NA
"ERR2513568",NA,NA
"ERR2513569",NA,NA
"ERR2513570",NA,NA
"ERR2513571",NA,NA
"ERR2513572",NA,NA
"ERR2513573",NA,NA
"ERR2513574",NA,NA
"ERR2513575",NA,NA
"SRR6045673",NA,NA
"ERR2513576",NA,NA
"ERR2513577",NA,NA
"ERR2513578",NA,NA
"SRR6046898",NA,NA
"ERR2513579",NA,NA
"ERR2513580",NA,NA
"ERR2513581",NA,NA
"SRR6046270",NA,NA
"ERR2513582",NA,NA
"SRR6046631",NA,NA
"ERR2512413",NA,NA
"ERR2513584",NA,NA
"ERR2513585",NA,NA
"ERR2513586",NA,NA
"ERR2513587",NA,NA
"ERR2513588",NA,NA
"ERR2513589",NA,NA
"ERR2513590",NA,NA
"ERR2513591",NA,NA
"ERR2513592",NA,NA
"ERR2513593",NA,NA
"ERR2513594",NA,NA
"ERR2513595",NA,NA
"ERR2513596",NA,NA
"ERR2513597",NA,NA
"ERR2513598",NA,NA
"SRR6046428",NA,NA
"ERR2513599",NA,NA
"ERR2513600",NA,NA
"ERR2513601",NA,NA
"ERR2513602",NA,NA
"ERR2513603",NA,NA
"ERR2513604",NA,NA
"ERR2513605",NA,NA
"ERR2513606",NA,NA
"ERR2513607",NA,NA
"ERR2513608",NA,NA
"ERR2513609",NA,NA
"ERR2513610",NA,NA
"ERR2513611",NA,NA
"ERR2513612",NA,NA
"SRR6046718",NA,NA
"ERR2513613",NA,NA
"ERR2513614",NA,NA
"ERR2513615",NA,NA
"ERR2513616",NA,NA
"ERR2513617",NA,NA
"ERR2513618",NA,NA
"ERR2513619",NA,NA
"ERR2513620",NA,NA
"ERR2513621",NA,NA
"SRR6044872",NA,NA
"SRR6045929",NA,NA
"ERR2513622",NA,NA
"ERR2513623",NA,NA
"SRR6046837",NA,NA
"ERR2512401",NA,NA
"ERR2513625",NA,NA
"ERR2513626",NA,NA
"ERR2513627",NA,NA
"ERR2513628",NA,NA
"SRR6046099",NA,NA
"ERR2513629",NA,NA
"ERR2513630",NA,NA
"ERR2513631",NA,NA
"ERR2513632",NA,NA
"ERR2513633",NA,NA
"ERR2513634",NA,NA
"SRR6045793",NA,NA
"ERR2513637",NA,NA
"ERR2512385",NA,NA
"ERR2513639",NA,NA
"ERR2513640",NA,NA
"ERR2513641",NA,NA
"SRR6046223",NA,NA
"ERR2513642",NA,NA
"ERR2513382",NA,NA
"ERR2513644",NA,NA
"ERR2513645",NA,NA
"ERR2513646",NA,NA
"ERR2513647",NA,NA
"ERR2513648",NA,NA
"SRR6046290",NA,NA
"ERR2513649",NA,NA
"ERR2513650",NA,NA
"ERR2513651",NA,NA
"ERR2513652",NA,NA
"SRR6045116",NA,NA
"SRR6045535",NA,NA
"ERR2513653",NA,NA
"ERR2513654",NA,NA
"SRR6046417",NA,NA
"ERR2513655",NA,NA
"SRR6044883",NA,NA
"ERR2513656",NA,NA
"ERR2513657",NA,NA
"ERR2513658",NA,NA
"SRR6046652",NA,NA
"ERR2513659",NA,NA
"ERR2513660",NA,NA
"ERR2513661",NA,NA
"ERR2513662",NA,NA
"ERR2513663",NA,NA
"ERR2513664",NA,NA
"ERR2513665",NA,NA
"ERR2513666",NA,NA
"ERR2513667",NA,NA
"ERR2513668",NA,NA
"ERR2513669",NA,NA
"ERR2513670",NA,NA
"ERR2513671",NA,NA
"ERR2513672",NA,NA
"ERR2513673",NA,NA
"ERR2513674",NA,NA
"ERR2513675",NA,NA
"ERR2513676",NA,NA
"ERR2513677",NA,NA
"SRR6045797",NA,NA
"ERR2513678",NA,NA
"ERR2513679",NA,NA
"ERR2513680",NA,NA
"ERR2513681",NA,NA
"ERR2513682",NA,NA
"ERR2513683",NA,NA
"ERR2513684",NA,NA
"ERR2513685",NA,NA
"ERR2513686",NA,NA
"ERR2513687",NA,NA
"ERR2513688",NA,NA
"ERR2513689",NA,NA
"ERR2513690",NA,NA
"SRR6045351",NA,NA
"ERR2513691",NA,NA
"ERR2513692",NA,NA
"ERR2513693",NA,NA
"ERR2513694",NA,NA
"SRR6045925",NA,NA
"ERR2513695",NA,NA
"ERR2513696",NA,NA
"SRR6046232",NA,NA
"ERR2513697",NA,NA
"ERR2513698",NA,NA
"ERR2513699",NA,NA
"SRR6046083",NA,NA
"ERR2513700",NA,NA
"ERR2513701",NA,NA
"ERR2513702",NA,NA
"ERR2513703",NA,NA
"ERR2513704",NA,NA
"ERR2513705",NA,NA
"ERR2513706",NA,NA
"SRR3675454",NA,NA
"SRR6045763",NA,NA
"ERR2513215",NA,NA
"ERR2513708",NA,NA
"ERR2513709",NA,NA
"ERR2513710",NA,NA
"ERR2513711",NA,NA
"ERR2512411",NA,NA
"ERR2513713",NA,NA
"ERR2513714",NA,NA
"ERR2513715",NA,NA
"ERR2513716",NA,NA
"ERR2513717",NA,NA
"ERR2513718",NA,NA
"ERR2513719",NA,NA
"ERR2513720",NA,NA
"ERR2513721",NA,NA
"ERR2513722",NA,NA
"SRR6045445",NA,NA
"ERR2513723",NA,NA
"SRR6045769",NA,NA
"ERR2513724",NA,NA
"SRR6046140",NA,NA
"ERR2513725",NA,NA
"ERR2513726",NA,NA
"ERR2513727",NA,NA
"ERR2513728",NA,NA
"SRR6046076",NA,NA
"ERR2513729",NA,NA
"ERR2513730",NA,NA
"ERR2512392",NA,NA
"ERR2513732",NA,NA
"ERR2513733",NA,NA
"ERR2513734",NA,NA
"ERR2513735",NA,NA
"SRR6045102",NA,NA
"ERR2513736",NA,NA
"ERR2513737",NA,NA
"ERR2513738",NA,NA
"ERR2513739",NA,NA
"ERR2513740",NA,NA
"ERR2513741",NA,NA
"ERR2513742",NA,NA
"SRR6045742",NA,NA
"ERR2513743",NA,NA
"ERR2513744",NA,NA
"ERR2513745",NA,NA
"ERR2513746",NA,NA
"ERR2513747",NA,NA
"ERR2513748",NA,NA
"ERR2513749",NA,NA
"ERR2513750",NA,NA
"ERR2513751",NA,NA
"SRR6045713",NA,NA
"ERR2513752",NA,NA
"ERR2513753",NA,NA
"ERR2513754",NA,NA
"ERR2513755",NA,NA
"ERR2513756",NA,NA
"ERR2513757",NA,NA
"ERR2513758",NA,NA
"ERR2513759",NA,NA
"ERR2513760",NA,NA
"ERR2513761",NA,NA
"ERR2513762",NA,NA
"SRR6046610",NA,NA
"ERR2513763",NA,NA
"SRR6046579",NA,NA
"ERR2513764",NA,NA
"ERR2513765",NA,NA
"SRR6046785",NA,NA
"ERR2513766",NA,NA
"ERR2513767",NA,NA
"ERR2513768",NA,NA
"ERR2513769",NA,NA
"ERR2513770",NA,NA
"SRR6046693",NA,NA
"ERR2513771",NA,NA
"SRR6046612",NA,NA
"ERR2513772",NA,NA
"SRR6045694",NA,NA
"ERR2513773",NA,NA
"SRR6046252",NA,NA
"ERR2513774",NA,NA
"ERR2513775",NA,NA
"ERR2513776",NA,NA
"ERR2513777",NA,NA
"ERR2513778",NA,NA
"ERR2513779",NA,NA
"SRR6045312",NA,NA
"ERR2513780",NA,NA
"ERR2513781",NA,NA
"ERR2513782",NA,NA
"SRR6045868",NA,NA
"ERR2512394",NA,NA
"SRR3675459",NA,NA
"ERR2513784",NA,NA
"SRR6044770",NA,NA
"SRR6046057",NA,NA
"ERR2513785",NA,NA
"ERR2513786",NA,NA
"ERR2513787",NA,NA
"SRR6046062",NA,NA
"ERR2513788",NA,NA
"SRR6045432",NA,NA
"ERR2513789",NA,NA
"ERR2513790",NA,NA
"ERR2513791",NA,NA
"SRR6044891",NA,NA
"ERR2513792",NA,NA
"ERR2513793",NA,NA
"ERR2513794",NA,NA
"ERR2513795",NA,NA
"ERR2513796",NA,NA
"ERR2513797",NA,NA
"ERR2513798",NA,NA
"ERR2513799",NA,NA
"ERR2513800",NA,NA
"ERR2513801",NA,NA
"ERR2513802",NA,NA
"ERR2513803",NA,NA
"ERR2513804",NA,NA
"ERR2513805",NA,NA
"ERR2513806",NA,NA
"ERR2513807",NA,NA
"ERR2513808",NA,NA
"ERR2513809",NA,NA
"ERR2513810",NA,NA
"ERR2513811",NA,NA
"ERR2513812",NA,NA
"ERR2513813",NA,NA
"ERR2513814",NA,NA
"ERR2513815",NA,NA
"ERR2513816",NA,NA
"ERR2513817",NA,NA
"ERR2513818",NA,NA
"ERR2513819",NA,NA
"ERR2513820",NA,NA
"SRR6044977",NA,NA
"ERR2513821",NA,NA
"ERR2513822",NA,NA
"SRR6046583",NA,NA
"ERR2513823",NA,NA
"ERR2513824",NA,NA
"SRR6046680",NA,NA
"ERR2513825",NA,NA
"ERR2513826",NA,NA
"ERR2513827",NA,NA
"ERR2513828",NA,NA
"ERR2513635",NA,NA
"ERR2513830",NA,NA
"SRR6046158",NA,NA
"ERR2513831",NA,NA
"ERR2512863",NA,NA
"SRR6046818",NA,NA
"ERR2513833",NA,NA
"SRR6044945",NA,NA
"ERR2513834",NA,NA
"SRR6046089",NA,NA
"ERR2512950",NA,NA
"SRR6046886",NA,NA
"ERR2513836",NA,NA
"ERR2513837",NA,NA
"ERR2513838",NA,NA
"ERR2513839",NA,NA
"ERR2513840",NA,NA
"SRR6046226",NA,NA
"ERR2513841",NA,NA
"ERR2513842",NA,NA
"ERR2513843",NA,NA
"ERR2513844",NA,NA
"ERR2513845",NA,NA
"ERR2513846",NA,NA
"ERR2513847",NA,NA
"ERR2513848",NA,NA
"ERR2513849",NA,NA
"SRR6046160",NA,NA
"ERR2513850",NA,NA
"ERR2513851",NA,NA
"SRR6046746",NA,NA
"ERR2513852",NA,NA
"ERR2513409",NA,NA
"ERR2513854",NA,NA
"ERR2513855",NA,NA
"ERR2513856",NA,NA
"ERR2513857",NA,NA
"SRR6046562",NA,NA
"ERR2513858",NA,NA
"ERR2513859",NA,NA
"ERR2513860",NA,NA
"ERR2513861",NA,NA
"ERR2513862",NA,NA
"SRR6046815",NA,NA
"SRR6045248",NA,NA
"ERR2513863",NA,NA
"ERR2513864",NA,NA
"SRR6045731",NA,NA
"ERR2513865",NA,NA
"ERR2513866",NA,NA
"ERR2513867",NA,NA
"ERR2513868",NA,NA
"ERR2513869",NA,NA
"ERR2513870",NA,NA
"ERR2513871",NA,NA
"ERR2513872",NA,NA
"ERR2513873",NA,NA
"ERR2513874",NA,NA
"ERR2513875",NA,NA
"ERR2513876",NA,NA
"ERR2513877",NA,NA
"ERR2513878",NA,NA
"SRR6044957",NA,NA
"SRR6045999",NA,NA
"ERR2513879",NA,NA
"ERR2513880",NA,NA
"ERR2513881",NA,NA
"ERR2513882",NA,NA
"ERR2513883",NA,NA
"ERR2513884",NA,NA
"ERR2513885",NA,NA
"ERR2512407",NA,NA
"SRR6045690",NA,NA
"ERR2513887",NA,NA
"ERR2513888",NA,NA
"ERR2513889",NA,NA
"ERR2513890",NA,NA
"ERR2513891",NA,NA
"ERR2513892",NA,NA
"SRR6046237",NA,NA
"ERR2513893",NA,NA
"ERR2513894",NA,NA
"SRR6044887",NA,NA
"ERR2513895",NA,NA
"ERR2513896",NA,NA
"ERR2513897",NA,NA
"SRR6044991",NA,NA
"ERR2513898",NA,NA
"ERR2513899",NA,NA
"ERR2513900",NA,NA
"ERR2513901",NA,NA
"ERR2513902",NA,NA
"ERR2513903",NA,NA
"SRR6046042",NA,NA
"ERR2513904",NA,NA
"ERR2513905",NA,NA
"ERR2513906",NA,NA
"ERR2512395",NA,NA
"ERR2513908",NA,NA
"ERR2513909",NA,NA
"SRR6046518",NA,NA
"ERR2513910",NA,NA
"SRR6044857",NA,NA
"SRR6045294",NA,NA
"ERR2513911",NA,NA
"ERR2513912",NA,NA
"SRR6046624",NA,NA
"ERR2513913",NA,NA
"ERR2513914",NA,NA
"ERR2513915",NA,NA
"ERR2513916",NA,NA
"ERR2513917",NA,NA
"SRR6045642",NA,NA
"SRR6044999",NA,NA
"ERR2513918",NA,NA
"ERR2513919",NA,NA
"ERR2513920",NA,NA
"ERR2513921",NA,NA
"SRR6045647",NA,NA
"SRR6045871",NA,NA
"SRR6046791",NA,NA
"ERR2513922",NA,NA
"ERR2513923",NA,NA
"SRR6045814",NA,NA
"ERR2513924",NA,NA
"ERR2513925",NA,NA
"ERR2513926",NA,NA
"ERR2513927",NA,NA
"ERR2513928",NA,NA
"ERR2513929",NA,NA
"ERR2513930",NA,NA
"ERR2513931",NA,NA
"ERR2513932",NA,NA
"SRR6044893",NA,NA
"ERR2513933",NA,NA
"SRR6045972",NA,NA
"ERR2513934",NA,NA
"ERR2513935",NA,NA
"ERR2513936",NA,NA
"SRR6046387",NA,NA
"ERR2513937",NA,NA
"ERR2513938",NA,NA
"ERR2513939",NA,NA
"ERR2513940",NA,NA
"SRR6046627",NA,NA
"ERR2513941",NA,NA
"SRR6044978",NA,NA
"SRR6045438",NA,NA
"ERR2513942",NA,NA
"ERR2513943",NA,NA
"ERR2513944",NA,NA
"SRR6045074",NA,NA
"ERR2513945",NA,NA
"ERR2513946",NA,NA
"ERR2513947",NA,NA
"ERR2513948",NA,NA
"ERR2513949",NA,NA
"ERR2513950",NA,NA
"ERR2513951",NA,NA
"ERR2513952",NA,NA
"ERR2513953",NA,NA
"ERR2513954",NA,NA
"ERR2513955",NA,NA
"ERR2513956",NA,NA
"ERR2513957",NA,NA
"ERR2513958",NA,NA
"SRR6045189",NA,NA
"ERR2513959",NA,NA
"ERR2513960",NA,NA
"ERR2513961",NA,NA
"ERR2513962",NA,NA
"ERR2513963",NA,NA
"ERR2513964",NA,NA
"ERR2513965",NA,NA
"ERR2513966",NA,NA
"ERR2513967",NA,NA
"ERR2513968",NA,NA
"SRR6045989",NA,NA
"SRR6046112",NA,NA
"ERR2513969",NA,NA
"ERR2513970",NA,NA
"ERR2513971",NA,NA
"ERR2513972",NA,NA
"ERR2513973",NA,NA
"ERR2513974",NA,NA
"SRR6044963",NA,NA
"SRR6046115",NA,NA
"ERR2513976",NA,NA
"ERR2513977",NA,NA
"SRR6045146",NA,NA
"ERR2513978",NA,NA
"ERR2513979",NA,NA
"ERR2513980",NA,NA
"ERR2512597",NA,NA
"ERR2513981",NA,NA
"ERR2512399",NA,NA
"ERR2513982",NA,NA
"SRR6045381",NA,NA
"SRR6046431",NA,NA
"ERR2513983",NA,NA
"SRR3675479",NA,NA
"ERR2513984",NA,NA
"ERR2513985",NA,NA
"ERR2513986",NA,NA
"SRR6046517",NA,NA
"ERR2513987",NA,NA
"ERR2513988",NA,NA
"ERR2513989",NA,NA
"SRR6045177",NA,NA
"SRR6045058",NA,NA
"ERR2513990",NA,NA
"ERR2513991",NA,NA
"ERR2513992",NA,NA
"ERR2513993",NA,NA
"ERR2513994",NA,NA
"ERR2513995",NA,NA
"SRR6045625",NA,NA
"ERR2513996",NA,NA
"ERR2513997",NA,NA
"ERR2513998",NA,NA
"ERR2513999",NA,NA
"ERR2514000",NA,NA
"ERR2514001",NA,NA
"ERR2514002",NA,NA
"ERR2514003",NA,NA
"ERR2514004",NA,NA
"ERR2514005",NA,NA
"ERR2514006",NA,NA
"ERR2514007",NA,NA
"SRR6045201",NA,NA
"ERR2514008",NA,NA
"ERR2514009",NA,NA
"ERR2514010",NA,NA
"ERR2514011",NA,NA
"ERR2514012",NA,NA
"SRR6046646",NA,NA
"SRR6046607",NA,NA
"ERR2514013",NA,NA
"ERR2512386",NA,NA
"ERR2514014",NA,NA
"ERR2514015",NA,NA
"SRR6045828",NA,NA
"ERR2514016",NA,NA
"ERR2514017",NA,NA
"ERR2514018",NA,NA
"ERR2514019",NA,NA
"ERR2514020",NA,NA
"ERR2514021",NA,NA
"ERR2514022",NA,NA
"ERR2514023",NA,NA
"ERR2514024",NA,NA
"ERR2514025",NA,NA
"ERR2514026",NA,NA
"ERR2514027",NA,NA
"SRR6045133",NA,NA
"ERR2514028",NA,NA
"ERR2514029",NA,NA
"ERR2514030",NA,NA
